file_path,label
./keyboardfinal/validate1/a12.wav,2
./keyboardfinal/validate1/a30.wav,2
./keyboardfinal/validate1/a49.wav,2
./keyboardfinal/validate1/a68.wav,2
./keyboardfinal/validate1/a90.wav,2
./keyboardfinal/validate1/a99.wav,2
./keyboardfinal/validate1/a106.wav,2
./keyboardfinal/validate1/a111.wav,2
./keyboardfinal/validate1/a114.wav,2
./keyboardfinal/validate1/a117.wav,2
./keyboardfinal/validate1/a129.wav,2
./keyboardfinal/validate1/a171.wav,2
./keyboardfinal/validate1/b25.wav,3
./keyboardfinal/validate1/b29.wav,3
./keyboardfinal/validate1/b91.wav,3
./keyboardfinal/validate1/b123.wav,3
./keyboardfinal/validate1/b127.wav,3
./keyboardfinal/validate1/b144.wav,3
./keyboardfinal/validate1/c23.wav,4
./keyboardfinal/validate1/c38.wav,4
./keyboardfinal/validate1/c66.wav,4
./keyboardfinal/validate1/c112.wav,4
./keyboardfinal/validate1/c130.wav,4
./keyboardfinal/validate1/c136.wav,4
./keyboardfinal/validate1/c137.wav,4
./keyboardfinal/validate1/c157.wav,4
./keyboardfinal/validate1/d14.wav,5
./keyboardfinal/validate1/d32.wav,5
./keyboardfinal/validate1/d59.wav,5
./keyboardfinal/validate1/d76.wav,5
./keyboardfinal/validate1/e4.wav,6
./keyboardfinal/validate1/e36.wav,6
./keyboardfinal/validate1/e45.wav,6
./keyboardfinal/validate1/e51.wav,6
./keyboardfinal/validate1/e75.wav,6
./keyboardfinal/validate1/e86.wav,6
./keyboardfinal/validate1/e89.wav,6
./keyboardfinal/validate1/e93.wav,6
./keyboardfinal/validate1/e121.wav,6
./keyboardfinal/validate1/e145.wav,6
./keyboardfinal/validate1/e148.wav,6
./keyboardfinal/validate1/e149.wav,6
./keyboardfinal/validate1/e154.wav,6
./keyboardfinal/validate1/e175.wav,6
./keyboardfinal/validate1/f15.wav,7
./keyboardfinal/validate1/f54.wav,7
./keyboardfinal/validate1/f71.wav,7
./keyboardfinal/validate1/g16.wav,8
./keyboardfinal/validate1/g41.wav,8
./keyboardfinal/validate1/g166.wav,8
./keyboardfinal/validate1/h17.wav,9
./keyboardfinal/validate1/h33.wav,9
./keyboardfinal/validate1/h67.wav,9
./keyboardfinal/validate1/h174.wav,9
./keyboardfinal/validate1/h185.wav,9
./keyboardfinal/validate1/i9.wav,10
./keyboardfinal/validate1/i40.wav,10
./keyboardfinal/validate1/i53.wav,10
./keyboardfinal/validate1/i101.wav,10
./keyboardfinal/validate1/i116.wav,10
./keyboardfinal/validate1/i119.wav,10
./keyboardfinal/validate1/i138.wav,10
./keyboardfinal/validate1/i152.wav,10
./keyboardfinal/validate1/i161.wav,10
./keyboardfinal/validate1/i164.wav,10
./keyboardfinal/validate1/i181.wav,10
./keyboardfinal/validate1/i183.wav,10
./keyboardfinal/validate1/i186.wav,10
./keyboardfinal/validate1/j18.wav,11
./keyboardfinal/validate1/k19.wav,12
./keyboardfinal/validate1/k131.wav,12
./keyboardfinal/validate1/l20.wav,13
./keyboardfinal/validate1/l69.wav,13
./keyboardfinal/validate1/l92.wav,13
./keyboardfinal/validate1/l100.wav,13
./keyboardfinal/validate1/l107.wav,13
./keyboardfinal/validate1/l128.wav,13
./keyboardfinal/validate1/l141.wav,13
./keyboardfinal/validate1/l167.wav,13
./keyboardfinal/validate1/l182.wav,13
./keyboardfinal/validate1/m27.wav,14
./keyboardfinal/validate1/m57.wav,14
./keyboardfinal/validate1/m88.wav,14
./keyboardfinal/validate1/m153.wav,14
./keyboardfinal/validate1/n26.wav,15
./keyboardfinal/validate1/n31.wav,15
./keyboardfinal/validate1/n37.wav,15
./keyboardfinal/validate1/n42.wav,15
./keyboardfinal/validate1/n64.wav,15
./keyboardfinal/validate1/n82.wav,15
./keyboardfinal/validate1/n84.wav,15
./keyboardfinal/validate1/n118.wav,15
./keyboardfinal/validate1/n139.wav,15
./keyboardfinal/validate1/n150.wav,15
./keyboardfinal/validate1/n159.wav,15
./keyboardfinal/validate1/n162.wav,15
./keyboardfinal/validate1/n165.wav,15
./keyboardfinal/validate1/n172.wav,15
./keyboardfinal/validate1/o10.wav,16
./keyboardfinal/validate1/o39.wav,16
./keyboardfinal/validate1/o55.wav,16
./keyboardfinal/validate1/o60.wav,16
./keyboardfinal/validate1/o83.wav,16
./keyboardfinal/validate1/o104.wav,16
./keyboardfinal/validate1/o124.wav,16
./keyboardfinal/validate1/o125.wav,16
./keyboardfinal/validate1/o158.wav,16
./keyboardfinal/validate1/p11.wav,17
./keyboardfinal/validate1/p48.wav,17
./keyboardfinal/validate1/p85.wav,17
./keyboardfinal/validate1/p97.wav,17
./keyboardfinal/validate1/p170.wav,17
./keyboardfinal/validate1/q1.wav,18
./keyboardfinal/validate1/q2.wav,18
./keyboardfinal/validate1/q78.wav,18
./keyboardfinal/validate1/r5.wav,19
./keyboardfinal/validate1/r44.wav,19
./keyboardfinal/validate1/r52.wav,19
./keyboardfinal/validate1/r56.wav,19
./keyboardfinal/validate1/r61.wav,19
./keyboardfinal/validate1/r87.wav,19
./keyboardfinal/validate1/r98.wav,19
./keyboardfinal/validate1/r105.wav,19
./keyboardfinal/validate1/r110.wav,19
./keyboardfinal/validate1/r115.wav,19
./keyboardfinal/validate1/r176.wav,19
./keyboardfinal/validate1/r180.wav,19
./keyboardfinal/validate1/s13.wav,20
./keyboardfinal/validate1/s46.wav,20
./keyboardfinal/validate1/s62.wav,20
./keyboardfinal/validate1/s73.wav,20
./keyboardfinal/validate1/s74.wav,20
./keyboardfinal/validate1/s95.wav,20
./keyboardfinal/validate1/s132.wav,20
./keyboardfinal/validate1/s134.wav,20
./keyboardfinal/validate1/s142.wav,20
./keyboardfinal/validate1/s155.wav,20
./keyboardfinal/validate1/s177.wav,20
