file_path,label
./keyboardfinal/validatetay1/a10.wav,2
./keyboardfinal/validatetay1/a46.wav,2
./keyboardfinal/validatetay1/a64.wav,2
./keyboardfinal/validatetay1/a72.wav,2
./keyboardfinal/validatetay1/a75.wav,2
./keyboardfinal/validatetay1/a98.wav,2
./keyboardfinal/validatetay1/a116.wav,2
./keyboardfinal/validatetay1/a121.wav,2
./keyboardfinal/validatetay1/a126.wav,2
./keyboardfinal/validatetay1/a138.wav,2
./keyboardfinal/validatetay1/a175.wav,2
./keyboardfinal/validatetay1/a195.wav,2
./keyboardfinal/validatetay1/b23.wav,3
./keyboardfinal/validatetay1/b89.wav,3
./keyboardfinal/validatetay1/b193.wav,3
./keyboardfinal/validatetay1/backspace27.wav,0
./keyboardfinal/validatetay1/backspace159.wav,0
./keyboardfinal/validatetay1/c21.wav,4
./keyboardfinal/validatetay1/c43.wav,4
./keyboardfinal/validatetay1/c45.wav,4
./keyboardfinal/validatetay1/c70.wav,4
./keyboardfinal/validatetay1/c79.wav,4
./keyboardfinal/validatetay1/c104.wav,4
./keyboardfinal/validatetay1/c113.wav,4
./keyboardfinal/validatetay1/c120.wav,4
./keyboardfinal/validatetay1/c132.wav,4
./keyboardfinal/validatetay1/c153.wav,4
./keyboardfinal/validatetay1/c156.wav,4
./keyboardfinal/validatetay1/c157.wav,4
./keyboardfinal/validatetay1/c166.wav,4
./keyboardfinal/validatetay1/c169.wav,4
./keyboardfinal/validatetay1/c172.wav,4
./keyboardfinal/validatetay1/c185.wav,4
./keyboardfinal/validatetay1/d12.wav,5
./keyboardfinal/validatetay1/d48.wav,5
./keyboardfinal/validatetay1/d144.wav,5
./keyboardfinal/validatetay1/d151.wav,5
./keyboardfinal/validatetay1/e2.wav,6
./keyboardfinal/validatetay1/e77.wav,6
./keyboardfinal/validatetay1/e85.wav,6
./keyboardfinal/validatetay1/e91.wav,6
./keyboardfinal/validatetay1/e97.wav,6
./keyboardfinal/validatetay1/e115.wav,6
./keyboardfinal/validatetay1/e118.wav,6
./keyboardfinal/validatetay1/e129.wav,6
./keyboardfinal/validatetay1/e134.wav,6
./keyboardfinal/validatetay1/e136.wav,6
./keyboardfinal/validatetay1/e145.wav,6
./keyboardfinal/validatetay1/e150.wav,6
./keyboardfinal/validatetay1/e163.wav,6
./keyboardfinal/validatetay1/e181.wav,6
./keyboardfinal/validatetay1/e184.wav,6
./keyboardfinal/validatetay1/e189.wav,6
./keyboardfinal/validatetay1/e192.wav,6
./keyboardfinal/validatetay1/f13.wav,7
./keyboardfinal/validatetay1/f110.wav,7
./keyboardfinal/validatetay1/g14.wav,8
./keyboardfinal/validatetay1/h15.wav,9
./keyboardfinal/validatetay1/h32.wav,9
./keyboardfinal/validatetay1/h35.wav,9
./keyboardfinal/validatetay1/h39.wav,9
./keyboardfinal/validatetay1/h105.wav,9
./keyboardfinal/validatetay1/h154.wav,9
./keyboardfinal/validatetay1/i7.wav,10
