file_path,label
./data/e10.wav,0
./data/e18.wav,0
./data/e28.wav,0
./data/e49.wav,0
./data/e55.wav,0
./data/e72.wav,0
./data/e81.wav,0
./data/e92.wav,0
./data/e108.wav,0
./data/e125.wav,0
./data/e129.wav,0
./data/e134.wav,0
./data/e146.wav,0
./data/e150.wav,0
./data/e157.wav,0
./data/e167.wav,0
./data/e187.wav,0
./data/e197.wav,0
./data/e220.wav,0
./data/e226.wav,0
./data/e231.wav,0
./data/i5.wav,1
./data/i9.wav,1
./data/i19.wav,1
./data/i29.wav,1
./data/i40.wav,1
./data/i48.wav,1
./data/i57.wav,1
./data/i71.wav,1
./data/i82.wav,1
./data/i89.wav,1
./data/i93.wav,1
./data/i99.wav,1
./data/i101.wav,1
./data/i107.wav,1
./data/i116.wav,1
./data/i124.wav,1
./data/i147.wav,1
./data/i156.wav,1
./data/i166.wav,1
./data/i172.wav,1
./data/i179.wav,1
./data/i192.wav,1
./data/i198.wav,1
./data/i206.wav,1
./data/i213.wav,1
./data/i219.wav,1
./data/i233.wav,1
./data/o3.wav,2
./data/o11.wav,2
./data/o21.wav,2
./data/o24.wav,2
./data/o32.wav,2
./data/o39.wav,2
./data/o47.wav,2
./data/o56.wav,2
./data/o62.wav,2
./data/o69.wav,2
./data/o80.wav,2
./data/o91.wav,2
./data/o98.wav,2
./data/o105.wav,2
./data/o114.wav,2
./data/o122.wav,2
./data/o139.wav,2
./data/o145.wav,2
./data/o154.wav,2
./data/o164.wav,2
./data/o171.wav,2
./data/o181.wav,2
./data/o191.wav,2
./data/o196.wav,2
./data/o205.wav,2
./data/o212.wav,2
./data/o217.wav,2
./data/o229.wav,2
./data/p4.wav,3
./data/p14.wav,3
./data/p23.wav,3
./data/p41.wav,3
./data/p67.wav,3
./data/p83.wav,3
./data/p97.wav,3
./data/p113.wav,3
./data/p121.wav,3
./data/p138.wav,3
./data/p152.wav,3
./data/p170.wav,3
./data/p178.wav,3
./data/p190.wav,3
./data/p202.wav,3
./data/p215.wav,3
./data/p227.wav,3
./data/q0.wav,4
./data/q13.wav,4
./data/q22.wav,4
./data/q38.wav,4
./data/q53.wav,4
./data/q68.wav,4
./data/q78.wav,4
./data/q84.wav,4
./data/q96.wav,4
./data/q112.wav,4
./data/q131.wav,4
./data/q140.wav,4
./data/q153.wav,4
./data/q163.wav,4
./data/q185.wav,4
./data/q203.wav,4
./data/q216.wav,4
./data/q228.wav,4
./data/r30.wav,5
./data/r33.wav,5
./data/r37.wav,5
./data/r45.wav,5
./data/r50.wav,5
./data/r60.wav,5
./data/r74.wav,5
./data/r88.wav,5
./data/r104.wav,5
./data/r119.wav,5
./data/r128.wav,5
./data/r135.wav,5
./data/r160.wav,5
./data/r169.wav,5
./data/r176.wav,5
./data/r184.wav,5
./data/r188.wav,5
./data/r194.wav,5
./data/r199.wav,5
./data/r209.wav,5
./data/r224.wav,5
./data/r232.wav,5
./data/t1.wav,6
./data/t8.wav,6
./data/t16.wav,6
./data/t26.wav,6
./data/t35.wav,6
./data/t43.wav,6
./data/t52.wav,6
./data/t58.wav,6
./data/t65.wav,6
./data/t76.wav,6
./data/t86.wav,6
./data/t94.wav,6
./data/t102.wav,6
./data/t110.wav,6
./data/t117.wav,6
./data/t137.wav,6
./data/t142.wav,6
./data/t148.wav,6
./data/t151.wav,6
./data/t158.wav,6
./data/t174.wav,6
./data/t182.wav,6
./data/t189.wav,6
./data/t201.wav,6
./data/t207.wav,6
./data/t214.wav,6
./data/t222.wav,6
./data/t234.wav,6
./data/u6.wav,7
./data/u15.wav,7
./data/u25.wav,7
./data/u34.wav,7
./data/u42.wav,7
./data/u51.wav,7
./data/u61.wav,7
./data/u64.wav,7
./data/u73.wav,7
./data/u85.wav,7
./data/u109.wav,7
./data/u118.wav,7
./data/u127.wav,7
./data/u132.wav,7
./data/u141.wav,7
./data/u149.wav,7
./data/u161.wav,7
./data/u168.wav,7
./data/u173.wav,7
./data/u180.wav,7
./data/u193.wav,7
./data/u200.wav,7
./data/u210.wav,7
./data/u221.wav,7
./data/w12.wav,8
./data/w20.wav,8
./data/w31.wav,8
./data/w46.wav,8
./data/w54.wav,8
./data/w63.wav,8
./data/w70.wav,8
./data/w77.wav,8
./data/w79.wav,8
./data/w90.wav,8
./data/w100.wav,8
./data/w106.wav,8
./data/w115.wav,8
./data/w123.wav,8
./data/w133.wav,8
./data/w144.wav,8
./data/w155.wav,8
./data/w162.wav,8
./data/w165.wav,8
./data/w177.wav,8
./data/w186.wav,8
./data/w195.wav,8
./data/w204.wav,8
./data/w211.wav,8
./data/w218.wav,8
./data/w225.wav,8
./data/w230.wav,8
./data/y2.wav,9
./data/y7.wav,9
./data/y17.wav,9
./data/y27.wav,9
./data/y36.wav,9
./data/y44.wav,9
./data/y59.wav,9
./data/y66.wav,9
./data/y75.wav,9
./data/y87.wav,9
./data/y95.wav,9
./data/y103.wav,9
./data/y111.wav,9
./data/y120.wav,9
./data/y126.wav,9
./data/y130.wav,9
./data/y136.wav,9
./data/y143.wav,9
./data/y159.wav,9
./data/y175.wav,9
./data/y183.wav,9
./data/y208.wav,9
./data/y223.wav,9
